review_id,book_title,rating,review_cleaned,processed_text,pos_text,sentiment,sentiment_score
0010653153_4_13,被討厭的勇氣,5.0,會說被討厭的勇氣，大概是因為我們過往都太被要求要替別人想而失去自我界限。現在要學著對自己好才能讓自己得以關懷他人，所以界線要懂得拉出來。也因此在不習慣（自己跟他人），是有可能被覺得不舒服。而一般若不知道怎麼處理這樣的不舒服，是有可能被轉換成討厭。但我相信彼此都懂的怎麼為自己為他人好之下，拉出這樣的界線，久了大家都會習慣到知道讓自己好也是為別人好的事。,說 討厭 勇氣 過往 太 要求 替 別人 失去 自我 界限 現在 學著 才能 得以 關懷 他人 界線 懂得 拉 出來 不習 慣 他人 覺得 不 舒服 一般 不 知道 處理 不 舒服 轉換 成 討厭 但 我 相信 彼此 懂 他人 之下 拉出 界線 久 大家 習慣 知道 別人 事,說/v 討厭/v 勇氣/n 過往/t 太/d 要求/v 替/p 別人/r 失去/v 自我/r 界限/n 現在/t 學著/v 才能/v 得以/v 關懷/nr 他人/r 界線/n 懂得/v 拉/v 出來/v 不習/v 慣/n 他人/r 覺得/v 不/d 舒服/a 一般/a 不/d 知道/v 處理/v 不/a 舒服/a 轉換/v 成/v 討厭/v 但/c 我/r 相信/v 彼此/r 懂/v 他人/r 之下/f 拉出/v 界線/n 久/a 大家/n 習慣/n 知道/v 別人/r 事/n,negative,0.12
0010653153_4_14,被討厭的勇氣,5.0,此書很適合自卑感強和太在意他人的讀者，因為當中哲學家點出了很多問題的根源都是出自自卑感太強，也提醒我不需要總是為滿足他人的期望而活，這樣太痛苦了,此書 很 適合 自卑感 強 太 在意 他人 讀者 當中 哲學家 點出 很多 問題 根源 出自 自卑感 太強 提醒 我 不 需要 滿足 他人 期望 活 太 痛苦,此書/r 很/d 適合/v 自卑感/n 強/a 太/n 在意/v 他人/r 讀者/n 當中/s 哲學家/n 點出/v 很多/m 問題/n 根源/n 出自/v 自卑感/n 太強/nr 提醒/v 我/r 不/d 需要/v 滿足/v 他人/r 期望/v 活/n 太/d 痛苦/an,negative,0.44
0010653153_4_15,被討厭的勇氣,4.5,我第一次看到「被討厭的勇氣」時是在圖書館，我當時被這引人注目的標題所吸引，拿起來翻閱後發現它是以兩位主角：哲學家與年輕人之間的對話，將阿德勒對於人生的觀點告訴讀者。我覺得我非常像書中的年輕人，心中有許多對人生的不滿與問題，卻不知道如何解決，直到我遇見了這本書，遇見了這位哲學家，遇見了阿德勒心理學。在書的一開始，哲學家就說出「人是可以改變的，世界無比單純，誰都能獲得幸福。」這句話，但我非常的不服，心想這世界這麼混亂，世界各地的戰爭頻繁，又有許多人挨餓受凍而死亡，怎麼可能人人都能獲得幸福。因此，哲學家提出了他的觀點，而他也在接下來的對話過程中慢慢給出了答案。我對於這本書中最感興趣的理論，就是「目的論」，因為它和我舊有看事情的觀點大不相同，它否定決定論，覺得應該追究的是現在的「目的」。舉例來說，以往我會覺得考試考不好是因為智商太低，或課程太難，但以目的論來看，其實我只是為不想讀書而找藉口。在這本書中，我感觸最深，且領悟最多的地方，是關於「活在當下」。我以前就聽過很多人說要把握時光，活在當下，但我一直沒有搞清楚這句話真正的意思，直到哲學家的解釋，我才了解到原來「人生就是一連串的剎那」，你永遠無法預期將來會發生什麼事，只有活在當下，才是最實際，最重要的。每天多算幾題數學題，每天多背幾個英文單字，為的不是將來的那場考試，而是「今天的成就」。這本書真的對我影響很深，幫助我解開心中許多疑惑，讓我想對阿德勒心理學做更深入的了解，在這本書我最喜歡的一句話：「問題不在於世界是什麼樣子，在於你是什麼樣子。」，只要我改變，世界就會改變。,我 第一次 看到 討厭 勇氣 時 圖書館 我 當時 引人注目 標題 所 吸引 拿 起來 翻閱 後 發現 以 兩位 主角 哲學家 年 輕 人 之間 對話 阿德勒 於 人生 觀點 告訴 讀者 我 覺得 我 非常 像 書 中 年輕人 心中 許多 人生 不滿 問題 不 知道 解決 直到 我 遇見 本書 遇見 這位 哲學家 遇見 阿德勒 心理 學 書 一 開始 哲學家 說 出 人 改變 世界 無比 單純 誰 獲得 幸福 句 話 但 我 非常 不服 心想 世界 這麼 混亂 世界各地 戰爭 頻繁 許多 人 挨 餓 受凍 死亡 人人 獲得 幸福 哲學家 提出 他 觀點 他 接下 來 對話 過程 中 給出 答案 我 於 本書 中 最感 興趣 理論 目的 論 我 舊 看 事情 觀點 大不相同 否定 決定論 覺得 應該 追究 現在 目的 舉例 來說 以往 我 覺得 考試 考 不好 智商 太 低 課 程太 難 但以 目的 論 來看 其實 我 不想 讀書 找 藉口 本書 中 我 感觸 最深 且 領悟 最多 地方 關 於 活 當下 我 以前 聽 過 很多 人 說 把握 時光 活 當下 但 我 沒有 搞清楚 句 話 真正 意思 直到 哲學家 解釋 我 才 了解 人生 一連 串 剎 你 永遠 無法 預期 來 發生 事 活 當下 才 實際 重要 每天 算 幾題 數學題 每天 背 幾個 英文 單字 不是 將來 那場 考試 今天 成就 本書 真的 我 影響 很深 幫助 我 解開 心中 許多 疑惑 我 阿德勒 心理 學 做 深入 了解 本書 我 喜歡 一句 話 問題 不 於 世界 樣子 於 你 樣子 我 改變 世界 改變,我/r 第一次/m 看到/v 討厭/v 勇氣/n 時/ng 圖書館/n 我/r 當時/t 引人注目/i 標題/n 所/u 吸引/v 拿/v 起來/v 翻閱/v 後/nr 發現/v 以/p 兩位/m 主角/n 哲學家/n 年/m 輕/a 人/n 之間/f 對話/n 阿德勒/nr 於/nr 人生/n 觀點/n 告訴/v 讀者/n 我/r 覺得/v 我/r 非常/d 像/v 書/n 中/f 年輕人/n 心中/s 許多/m 人生/n 不滿/a 問題/n 不/d 知道/v 解決/v 直到/v 我/r 遇見/v 本書/r 遇見/v 這位/rz 哲學家/n 遇見/v 阿德勒/nr 心理/n 學/v 書/n 一/m 開始/v 哲學家/n 說/v 出/v 人/n 改變/v 世界/n 無比/v 單純/a 誰/r 獲得/v 幸福/a 句/q 話/n 但/c 我/r 非常/d 不服/v 心想/n 世界/n 這麼/r 混亂/a 世界各地/l 戰爭/n 頻繁/a 許多/m 人/n 挨/v 餓/v 受凍/v 死亡/v 人人/n 獲得/v 幸福/a 哲學家/n 提出/v 他/r 觀點/n 他/r 接下/v 來/v 對話/vn 過程/n 中/f 給出/v 答案/n 我/r 於/nr 本書/n 中/f 最感/a 興趣/a 理論/n 目的/n 論/v 我/r 舊/a 看/v 事情/n 觀點/n 大不相同/i 否定/v 決定論/n 覺得/v 應該/v 追究/v 現在/t 目的/n 舉例/n 來說/u 以往/t 我/r 覺得/v 考試/vn 考/v 不好/d 智商/n 太/d 低/a 課/n 程太/n 難/a 但以/c 目的/n 論/v 來看/u 其實/d 我/r 不想/v 讀書/n 找/v 藉口/nr 本書/n 中/f 我/r 感觸/v 最深/d 且/c 領悟/n 最多/a 地方/n 關/v 於/nr 活/n 當下/s 我/r 以前/f 聽/v 過/ug 很多/m 人/n 說/v 把握/v 時光/n 活/n 當下/s 但/c 我/r 沒有/v 搞清楚/l 句/q 話/n 真正/d 意思/n 直到/v 哲學家/n 解釋/v 我/r 才/d 了解/v 人生/n 一連/d 串/v 剎/v 你/r 永遠/d 無法/v 預期/vn 來/v 發生/v 事/n 活/n 當下/s 才/d 實際/n 重要/a 每天/r 算/v 幾題/n 數學題/n 每天/r 背/v 幾個/m 英文/nz 單字/n 不是/c 將來/t 那場/mq 考試/vn 今天/t 成就/n 本書/r 真的/d 我/r 影響/vn 很深/d 幫助/v 我/r 解開/v 心中/s 許多/m 疑惑/v 我/r 阿德勒/nr 心理/n 學/v 做/v 深入/v 了解/v 本書/r 我/r 喜歡/v 一句/m 話/n 問題/n 不/d 於/nr 世界/n 樣子/n 於/nr 你/r 樣子/n 我/r 改變/v 世界/n 改變/v,positive,0.52
0010653153_4_16,被討厭的勇氣,2.0,寫得真的很糟。作者駕馭對話體的能力很不好，經常思緒和閱讀節奏會被打斷。從某種程度上來說還不如直接去看柏拉圖的理想國比較舒適。另外作者文中大師回應年輕人的說詞僵硬，無法說服讀者認同。感覺就是在硬凹。不懂為什麼這本書那麼紅。我很認同阿德勒的概念，但這整本書來說真的很乏味，我讀不到一半就賣掉了。,寫 得 真的 很糟 作者 駕馭 話體 能力 很 不好 思緒 閱讀 節奏會 打斷 某種 程度 上來 說 直接 去 看 柏拉 圖 理想 國比 舒適 作者 文中 大師 回應 年 輕 人 說 詞 僵硬 無法說 服讀 者 認 同感 覺 硬 凹 不 懂 本書 紅 我 很 認同 阿德勒 概念 但 整本 書 來說 真的 很 乏味 我 讀 不到 一半 賣 掉,寫/v 得/ud 真的/d 很糟/n 作者/n 駕馭/v 話體/n 能力/n 很/zg 不好/d 思緒/n 閱讀/v 節奏會/n 打斷/v 某種/r 程度/n 上來/t 說/v 直接/ad 去/v 看/v 柏拉/ns 圖/n 理想/n 國比/j 舒適/a 作者/n 文中/s 大師/n 回應/v 年/m 輕/a 人/n 說/v 詞/n 僵硬/a 無法說/l 服讀/v 者/k 認/v 同感/n 覺/x 硬/a 凹/a 不/d 懂/v 本書/r 紅/a 我/r 很/d 認同/v 阿德勒/nr 概念/n 但/c 整本/n 書/n 來說/u 真的/d 很/zg 乏味/a 我/r 讀/v 不到/v 一半/m 賣/v 掉/v,negative,0.0
0010653153_4_17,被討厭的勇氣,5.0,《被討厭的勇氣》20210202初在書局看到這獨特的書名很驚訝，尤其這段「有人討厭你，正是你行使自由、依照自己的生活方針過日子的標記。」真是振奮人心，有種奇妙的解放感。之前老高講心理學大師榮格的「共時性(synchronicity)」非常精采，但講阿德勒，總覺得少了一點不過癮，想起當初剛看完本書的興奮感。阿德勒說：所有煩惱都來自「人際關係」，一旦踏出與人建立關係的那一步，難免就會受大大小小的傷，甚至也會傷害到人。要去除所有煩惱除非獨自一人存活在宇宙中，不過那是不可能的。想從人際關係的煩惱解脫，要先認清這是誰的課題，貢獻自己所能，卻不期待他人讚美，就會擁有真實的價值感和歸屬感。佛說：所有煩惱都來自於虛構的「我」，有了我的概念，才又分出我和他，也是人際關係!想要滅除煩惱，要持續各種布施漸成為習慣，不執著自我有沒有回報，最終達到金剛經說「無我相、無人相、無眾生相、無壽者相」。阿德勒原來你講的是佛法阿!,討厭 勇氣 20210202 初在 書局 看到 獨特 書名 很 驚訝 這段 有人 討厭 你 你 行使 自由 生活 方 針過 日子 標記 真是 振奮 人心 有種 奇妙 解放 感 之前 老高 講 心理 學大師 榮格 共時性 synchronicity 非常 精采 但 講 阿德勒 總覺 得少 一點 不 過 癮 想起 當初 剛 看 完 本書 興奮 感 阿德勒 說 所有 煩惱 來 自 人際 關 係 踏出 人 建立 關 係 一步 難免 受 大大小小 傷 傷害 人 去除 所有 煩惱 獨自一人 存活 宇宙 中 不 過 不 人際 關 係 煩 惱 解 脫 先 認 清 誰 課 題 貢 獻 所能 不 期待 他人 讚 美 擁 真 實 價 值 感 歸 屬 感 佛 說 所有 煩惱 來 自 於 虛構 我 我 概念 才 分出 我 他 人際 關 係 想要 滅除 煩惱 持續 各種 布施 漸 成為 習慣 不 執著 自我 沒有 回報 最終 達到 金 剛經 說 無我相無人相無眾生相無壽者相 阿德勒 你 講 佛法 阿,討厭/v 勇氣/n 20210202/m 初在/t 書局/n 看到/v 獨特/a 書名/n 很/d 驚訝/a 這段/r 有人/r 討厭/v 你/r 你/r 行使/n 自由/a 生活/vn 方/q 針過/p 日子/n 標記/n 真是/d 振奮/v 人心/n 有種/r 奇妙/a 解放/v 感/v 之前/f 老高/n 講/zg 心理/n 學大師/n 榮格/n 共時性/n synchronicity/eng 非常/d 精采/v 但/c 講/v 阿德勒/nr 總覺/n 得少/v 一點/m 不/d 過/ug 癮/n 想起/v 當初/t 剛/d 看/v 完/v 本書/r 興奮/v 感/v 阿德勒/nr 說/zg 所有/b 煩惱/a 來/v 自/p 人際/n 關/v 係/zg 踏出/v 人/n 建立/v 關/v 係/y 一步/m 難免/d 受/v 大大小小/z 傷/n 傷害/v 人/n 去除/v 所有/b 煩惱/a 獨自一人/i 存活/vn 宇宙/n 中/f 不/d 過/ug 不/d 人際/n 關/v 係/y 煩/v 惱/v 解/v 脫/v 先/d 認/v 清/a 誰/r 課/n 題/v 貢/vg 獻/v 所能/n 不/d 期待/v 他人/r 讚/yg 美/j 擁/v 真/d 實/a 價/n 值/v 感/vg 歸/v 屬/v 感/vg 佛/n 說/v 所有/b 煩惱/a 來/v 自/p 於/nr 虛構/n 我/r 我/r 概念/n 才/d 分出/v 我/r 他/r 人際/n 關/v 係/zg 想要/v 滅除/v 煩惱/a 持續/vd 各種/r 布施/n 漸/d 成為/v 習慣/n 不/d 執著/v 自我/r 沒有/v 回報/v 最終/d 達到/v 金/ng 剛經/d 說/v 無我相無人相無眾生相無壽者相/i 阿德勒/nr 你/r 講/v 佛法/nz 阿/j,positive,0.57
0010653153_4_18,被討厭的勇氣,5.0,一直在暢銷榜上的書身邊有很多的朋友推薦看的時候真的需要動腦去思考將內容轉化成自己的想法很實用的書,暢銷 榜 上 書 身邊 很多 朋友 推薦 看 時候 真的 需要 動腦 去 思考 內容 轉 化成 想法 很 實用 書,暢銷/v 榜/n 上/f 書/n 身邊/s 很多/m 朋友/n 推薦/v 看/v 時候/n 真的/d 需要/v 動腦/n 去/v 思考/v 內容/n 轉/v 化成/v 想法/v 很/d 實用/v 書/n,positive,0.99
0010653153_4_19,被討厭的勇氣,5.0,雖然我受過專業心理學訓練，但我還是非常喜歡這兩位作者的互動方式：用淺顯易懂的方式對話，然後傳遞給讀者；然後讓讀者都能夠得到幸福。很高興這本書能夠在台灣有中文翻譯版。繼科普之後，哲學以及其他人文社會科學也越來越普及。這對我們的人格發展真是好！任何學問都是有用的！只要我們理解並且學會方法，我們就可以邁向自我實現。,我 受 過 專業 心理 學 訓練 但 我 非常 喜歡 兩位 作者 互動 方式 用 淺顯 易懂 方式 對話然 後 傳遞 讀者 然 後 讀者 能夠 得到 幸福 很 高興 本書 能夠 台灣 中文 翻譯 版 繼 科普 之 後 哲學 其他人 文社 科學 越來越 普及 人格 發展 真是 任何 學問 有用 理解 學會 方法 邁向 自我 實現,我/r 受/v 過/ug 專業/n 心理/n 學/v 訓練/vn 但/c 我/r 非常/d 喜歡/v 兩位/m 作者/n 互動/n 方式/n 用/p 淺顯/a 易懂/nr 方式/n 對話然/l 後/nr 傳遞/v 讀者/n 然/r 後/nr 讀者/n 能夠/v 得到/v 幸福/a 很/d 高興/a 本書/r 能夠/v 台灣/ns 中文/nz 翻譯/v 版/n 繼/v 科普/nrt 之/u 後/nr 哲學/n 其他人/rr 文社/n 科學/n 越來越/d 普及/ns 人格/n 發展/vn 真是/d 任何/r 學問/n 有用/v 理解/v 學會/n 方法/n 邁向/v 自我/r 實現/v,positive,1.0
0010653153_5_0,被討厭的勇氣,4.5,這本書在暢銷榜超久的，一開始看到這本書的時候，只有一個想法「要坦然被討厭、坦然接受自己被討厭，真的是需要勇氣」。沒有人能夠滿足所有人，不生不滅、不垢不淨、不增不減，事物都是雙向的。而外境是來自於自己的內心，一切都回到自己。,本書 暢銷 榜 超久 一 開始 看到 本書 時候 想法 坦然 討厭 坦然 接受 討厭 真的 需要 勇氣 沒 有人 能夠 滿足 所有人 不生不滅不垢不淨 不 增不減 事物 雙向 外境 來 自 於 內心 一切 回到,本書/r 暢銷/v 榜/n 超久/b 一/m 開始/v 看到/v 本書/r 時候/n 想法/v 坦然/ad 討厭/v 坦然/ad 接受/v 討厭/v 真的/d 需要/v 勇氣/n 沒/v 有人/r 能夠/v 滿足/v 所有人/n 不生不滅不垢不淨/i 不/d 增不減/v 事物/n 雙向/n 外境/n 來/v 自/p 於/nr 內心/n 一切/r 回到/v,negative,0.06
0010653153_5_1,被討厭的勇氣,5.0,怎麼讓自己活得更自在，看這本書就對了一直以來我都很害怕自己的行為舉止會不會帶來別人異樣的眼光很害怕被說話、被討厭但如果一直都這麼戰戰兢兢的生活這就不是自由的自己了如果有跟我一樣困擾的人都可以閱讀一下這本書看完之後獲得滿滿的能量,活得 更自 看 本書 對了 以來 我 很 害怕 行為 舉止 不 帶來 別人 異樣 眼光 很 害怕 說 話 討厭 但 這麼 戰戰兢兢 生活 不是 自由 我 困擾 人 閱讀 一下 本書 看完 之 後 獲 得 滿滿的 能量,活得/v 更自/d 看/v 本書/r 對了/p 以來/f 我/r 很/d 害怕/v 行為/n 舉止/v 不/d 帶來/v 別人/r 異樣/d 眼光/n 很/zg 害怕/v 說/v 話/n 討厭/v 但/c 這麼/r 戰戰兢兢/i 生活/vn 不是/c 自由/a 我/r 困擾/v 人/n 閱讀/v 一下/m 本書/r 看完/v 之/u 後/nr 獲/v 得/ud 滿滿的/z 能量/n,positive,0.82
0010653153_5_2,被討厭的勇氣,5.0,這本書在講目的論，反對因果論。人可以憑著自己的改變決定未來。其實這個犯罪學也有讀到。這邊剛好是在講人是可以後天改變的部分。,本書 講 目的 論 反對 因果 論人 憑 改變 決定 未來 其實 犯罪 學 讀到 這邊 剛好 講人 後 天 改變 部分,本書/r 講/v 目的/n 論/v 反對/d 因果/c 論人/n 憑/p 改變/v 決定/v 未來/t 其實/d 犯罪/vn 學/v 讀到/v 這邊/r 剛好/d 講人/n 後/nr 天/q 改變/v 部分/n,negative,0.01
0010653153_5_3,被討厭的勇氣,4.5,這本書啟發了我，人生應該為自己而活，而不是為別人而活。為尋求他人認同、在意他人評價，讓煩惱往往來自於人際關係。人生的定義應該由自己給予，活在當下貫徹自己的生活方式才是最重要的。,本書 啟發 我 人生 應該 活 不是 別人 活為 尋求 他人 認同 在意 他人 評價 煩惱 來 自 於 人際 關 係 人生 定義 應該 由 予活 當下 貫徹 生活 方式 才 重要,本書/r 啟發/v 我/r 人生/n 應該/v 活/n 不是/c 別人/r 活為/v 尋求/v 他人/r 認同/v 在意/v 他人/r 評價/n 煩惱/a 來/v 自/p 於/nr 人際/n 關/v 係/zg 人生/n 定義/n 應該/v 由/p 予活/v 當下/s 貫徹/v 生活/vn 方式/n 才/d 重要/a,positive,0.81
0010653153_5_4,被討厭的勇氣,5.0,完全被寫中!! 相信這是大多數人都有的困擾，強烈建議每個人都該看看這本書，會更能過放過自己，過得更好。,完全 寫 中 相信 大多 數人 困擾 強烈 建議 每個 人 該 看看 本書 過 放 過 過 得 更好,完全/ad 寫/v 中/f 相信/v 大多/m 數人/n 困擾/v 強烈/a 建議/n 每個/r 人/n 該/r 看看/v 本書/r 過/ug 放/v 過/ug 過/ug 得/ud 更好/d,positive,0.89
0010653153_5_5,被討厭的勇氣,5.0,不能否認，就是這本書，炫起了阿德勒旋風。評論書，必須回到本質。也必須要超出本質以外。本書內容提出的論點，正反正反，就讓第三者的讀者可反覆思考。正反合，你作為讀者就必須有統整的能力。我看很多人都說期待太高所以很失望。我想說，這不過就是一本簡單的書，又不是阿拉丁神燈。你自己讀書用許願的渴望，就不能責怪這本書是暢銷之作，沒有力道。書本來就是給你的當頭痛斥，給你的新的視野。你要責怪裡面深度不夠，那也要問問你自己哲學的書你看了幾本，買了幾本？如果你只是因為暢銷，因為別人，因為怎樣怎樣所以買了，那你第一個要檢討的不是書本，應該是你自己。對阿！憑什麼別人說好，你就要用好的標準去評論？對阿！為什麼這本暢銷，就代表你需要去看？這本書的知識點作為普及書，我認為很足夠也很親切。在很多人批評的內容中，要是我沒看到能反駁或是根本沒這些知識點，我就會跳過。以下隨手幫各位列出幾個知識點，也作為文後舉例。△情緒是工具，是有目的△自卑與自卑情結△橫向關係△課體分離△幸福是貢獻△當下想要批評這本書，先來把這幾個議題來說清楚。也就是能夠反駁以下幾點。1.情緒論2.佛洛伊德的理論3.不被責罵也不被鼓勵，這個態度在古文岳陽樓記裡，早就體現。4.人生任務的重要性5.幸福是什麼？6.當下的力量就隨手舉出來的這幾個知識點，已經滿足夠一個人去思想了。我相信拋開個人成見，以學習的心態讀這本書，不可能空手而歸。有人看這本書，想要一朝變鳳凰。有人看這本書，想要抓毛病反駁。(諷刺的跟書中年輕人一拍即合呢)又有多少人看這本書，純粹是想要萃取知識與反覆的思考呢？我看不慣的是當這本書暢銷起來，各種人就眼紅露骨的批判起來。有的人根本沒看，就是想批判「暢銷」。有的人看了，但只想看自己想看到的，就一句「心靈雞湯」。有的人認認真真看了，可是對思考反思的訓練完全不熟悉，就說「這就是勵志書」。愚蠢的人，真的完全沒有在害躁的。我就一句話，「橫向關係」是什麼？幸福是什麼？這書有讓人思索的價值，前提是，你要願意去想。也許你看的書不夠多，哲學普及書隨便找一本，亞里斯多德的幸福也了解一下。你要有對比，才會有思考。簡單的丟下一句話就把這本書打到神廟那類的破書，沒這麼簡單。因為我們都有腦。,不 能否 認 本書 炫起 阿德勒 旋風 評論 書 回到 本質 超出 本質 本書 內容 提出 論點 正 反 第三者 讀者 可 反覆 思考 正反 合 你 作為 讀者 統整 能力 我 看 很多 人 說 期待 太 高 很 失望 我 說 不 過 一本 簡單 書 不是 阿拉丁 神燈 你 讀書 用許 願 渴望 不能 責怪 本書 暢銷 之 作 沒 有力 道 書 本來 你 當頭 痛斥 你 新 視野 你 責怪 裡面 深度 不夠 問 問 你 哲學 書 你 看 幾本 買 幾本 你 暢銷 別人 買 你 個 檢討 不是 書本 應該 你 阿 憑 別人 說 你 就要 用 標準 去 評論 阿 這本 暢銷 代表 你 需要 去 看 本書 知識點 作為 普及 書 我 認為 很 足夠 很 親切 很多 人 批評 內容 中 我 沒 看到 反駁 或是 根本 沒 知識 點 我 跳 過 以下 隨手 幫 各位 列出 幾個 知識點 作為 文 後 舉例 情緒 工具 目的 自卑 自卑 情結 橫向 關 係 課 體 分 幸福 貢獻 當下 想要 批評 本書 先來 幾個 議題 來說 清楚 能夠 反駁 以下 幾點 情緒 論 佛洛伊德 理論 不 責罵 不 鼓勵 態度 古文 岳陽 樓記 裡 早就 體現 人生 任務 重要性 幸福 當下 力量 隨手 舉出 來的 幾個 知識點 已經 滿足夠 人 去 思想 我 相信 拋開 個人 成見 以 學習 心態 讀 本書 不 空手 歸 有人 看 本書 想要 一朝 變 鳳凰 有人 看 本書 想要 抓 毛病 反駁 諷刺 跟書 中年 輕 人 一拍即合 人 看 本書 純粹 想要 萃取 知識 反覆 思考 我 看 不慣 當 本書 暢銷 起來 各種 人就眼紅 露骨 批判 起來 人 根本 沒看 批判 暢銷 人 看 但 只 看 看到 一句 心靈 雞 湯 人 認認 真真 看 思考 反思 訓練 完全 不 熟悉 說 勵志書 愚蠢 人 真的 完全 沒有 害躁 我 一句 話 橫 向關係是什 麼 幸福 這書 人 思索 價值 前提 你 願意 去 你 看 書 不夠 哲學 普及 書 找 一本 亞里 斯多德 幸福 了解 一下 你 比才 思考 簡單 丟下 一句 話 本書 打到 神廟 那類 破書 沒 這麼 簡單 腦,不/d 能否/v 認/x 本書/r 炫起/v 阿德勒/nr 旋風/n 評論/v 書/n 回到/v 本質/n 超出/v 本質/n 本書/r 內容/n 提出/v 論點/n 正/d 反/v 第三者/nz 讀者/n 可/v 反覆/v 思考/v 正反/v 合/v 你/r 作為/v 讀者/n 統整/vn 能力/n 我/r 看/v 很多/m 人/n 說/v 期待/v 太/d 高/a 很/zg 失望/v 我/r 說/v 不/d 過/ug 一本/m 簡單/a 書/n 不是/c 阿拉丁/nr 神燈/n 你/r 讀書/n 用許/d 願/v 渴望/v 不能/v 責怪/v 本書/r 暢銷/v 之/u 作/v 沒/v 有力/n 道/q 書/n 本來/t 你/r 當頭/s 痛斥/v 你/r 新/a 視野/n 你/r 責怪/v 裡面/f 深度/ns 不夠/v 問/v 問/v 你/r 哲學/n 書/n 你/r 看/v 幾本/m 買/v 幾本/m 你/r 暢銷/v 別人/r 買/v 你/r 個/m 檢討/v 不是/c 書本/n 應該/v 你/r 阿/j 憑/p 別人/r 說/v 你/r 就要/d 用/p 標準/n 去/v 評論/v 阿/j 這本/r 暢銷/v 代表/n 你/r 需要/v 去/v 看/v 本書/r 知識點/n 作為/v 普及/ns 書/n 我/r 認為/v 很/d 足夠/v 很/d 親切/a 很多/m 人/n 批評/v 內容/n 中/f 我/r 沒/d 看到/v 反駁/v 或是/c 根本/a 沒/d 知識/v 點/q 我/r 跳/v 過/ug 以下/f 隨手/d 幫/v 各位/r 列出/v 幾個/m 知識點/n 作為/v 文/ng 後/nr 舉例/n 情緒/n 工具/n 目的/n 自卑/n 自卑/n 情結/n 橫向/v 關/v 係/zg 課/n 體/ng 分/q 幸福/a 貢獻/n 當下/t 想要/v 批評/v 本書/r 先來/d 幾個/m 議題/n 來說/u 清楚/a 能夠/v 反駁/v 以下/f 幾點/m 情緒/n 論/n 佛洛伊德/nrt 理論/n 不/d 責罵/v 不/d 鼓勵/v 態度/n 古文/nr 岳陽/ns 樓記/n 裡/f 早就/d 體現/v 人生/n 任務/n 重要性/n 幸福/a 當下/t 力量/n 隨手/d 舉出/v 來的/u 幾個/m 知識點/n 已經/d 滿足夠/v 人/n 去/v 思想/n 我/r 相信/v 拋開/v 個人/n 成見/v 以/p 學習/v 心態/n 讀/v 本書/r 不/d 空手/n 歸/v 有人/r 看/v 本書/r 想要/v 一朝/t 變/v 鳳凰/ns 有人/r 看/v 本書/r 想要/v 抓/v 毛病/n 反駁/v 諷刺/v 跟書/v 中年/t 輕/a 人/n 一拍即合/i 人/n 看/v 本書/r 純粹/d 想要/v 萃取/v 知識/v 反覆/v 思考/v 我/r 看/v 不慣/n 當/p 本書/r 暢銷/v 起來/v 各種/r 人就眼紅/l 露骨/n 批判/v 起來/v 人/n 根本/a 沒看/v 批判/v 暢銷/v 人/n 看/v 但/c 只/d 看/v 看到/v 一句/m 心靈/n 雞/n 湯/n 人/n 認認/v 真真/d 看/v 思考/v 反思/v 訓練/vn 完全/ad 不/d 熟悉/v 說/v 勵志書/nr 愚蠢/a 人/n 真的/d 完全/ad 沒有/v 害躁/a 我/r 一句/m 話/n 橫/v 向關係是什/nr 麼/y 幸福/a 這書/r 人/n 思索/n 價值/n 前提/n 你/r 願意/v 去/v 你/r 看/v 書/n 不夠/v 哲學/n 普及/ns 書/n 找/v 一本/m 亞里/ns 斯多德/nrt 幸福/a 了解/v 一下/m 你/r 比才/d 思考/v 簡單/a 丟下/v 一句/m 話/n 本書/r 打到/v 神廟/n 那類/r 破書/n 沒/d 這麼/r 簡單/a 腦/n,negative,0.18
