box-img href,box-img src,name,level,detail,date,title,title href,description,refcount
https://www.books.com.tw/booksComment/memberComment/xxx4443193,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Hedda,Lv.2,5,2022/08/09,,,我是一個很沒有毅力的人，但看了這本書，慢慢的找到自律的方法。原來自律不是一步登天，而是積沙成塔慢慢積累而成的。希望大家都可以找到自律的好辦法，讓我們一起邁向成功吧！,5
https://www.books.com.tw/booksComment/memberComment/xxx5444211,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_160x160_readingDay_B.png&v=661e1e7ck&w=80&h=80,由良廚｜yurafun,Lv.3,5,2022/07/31,養成習慣必看的經典,https://www.books.com.tw/booksComment/detailComment/4442644,讀了這麼多如何建立好習慣、怎樣訂定計劃並確實執行的書。但不管自己如何堅持，到最後好像都會敗給人類的惰性……這本書直接告訴你不用挑戰人性，直接製造讓好習慣有利的環境（不用靠意志力死撐）的方法。壞習慣則反其道而行：製造讓壞習慣不利的環鏡（如果在工作期間改不了滑手機的習慣，可以把手機放到離自己很遠的地方、或者乾脆一點（？）直接登出所有的社群網站，因為再登入打帳密很麻煩就會減少壞習慣的發生。）所謂的習慣通常都是環境跟周遭的人促使你造就的（與其用意志力對抗誘惑，乾脆不要讓誘惑出現在你身邊是最省力的方法）而訂定計畫最好從超級簡單、不會失敗的計劃開始執行，如果是要培養運動習慣的人可以從一天伏地挺身一次開始。千萬不要覺得過於簡單而小看這一天一次的力量，最重要的是持續的威力能讓你一天比一天做的更多，讓自己朝你想要成為的人前進（也是這本書的重點：原子習慣（微小改變產生複利的力量））我覺得這本可以跟刻意練習搭配看！很喜歡刻意練習裡的一句話「練習時不要只是重複做同一件事，卻沒有規畫如何一步步地改善自己的表現。」這不叫練習，這叫無意義的重覆！所謂的練習應該是帶點痛苦又不至於太痛苦讓自己無法持續（？）至少要有意識的脫離自己舒適圈一點點，才會進步。總之看完原子習慣再看刻意練習，相信會有更多感觸！更多我寫的書評，請至：yurafun.com,3
https://www.books.com.tw/booksComment/memberComment/xxx4442515,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,好書,Lv.4,3.5,2022/07/27,,,首先，作者提出習慣佔領了我們的生活，而習慣通常因無意義中消失，而不是失敗，因此不斷記錄習慣和找到回饋，有助延續良好的習慣，亦令人想起同類型的書籍《The Power of Habit》同樣指出製造良好的環境甚至比自我獎勵更有效，尤其人類容易追求即時快感，而難以自制來換取長遠回報。其次，作者說明習慣能夠成形是由於頻率之多寡，而不是時間長短，並心中更要形成身份，志願成為那一種人。而且基因並不決定你的優秀與否，而是在什麼能力或面向有優勢。再者，不太理解書中的最後一節〈建立好習慣的壞處〉的論點，不知是否與翻譯相關，但期望可以日後重讀英文版掌握這個要點。總而言之，作者試圖解釋改變習慣是可能的，減少壞的習慣，設計更多的好習慣，並持之以恆繼持下去。虎年在即，此書也許是最佳的讀物之一，讓讀者設計不太具挑戰性但是新的習慣，延續好習慣的複利效應。,6
https://www.books.com.tw/booksComment/memberComment/xxx3460277,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,王世安,Lv.1,2.5,2022/06/27,,,朋友解釋後，我才知道為什麼書這麼紅，有當補教老師就是不一樣，有學生聽話留好評吧，不知道有沒有優惠或好處可以拿。我自己讀是覺得整體很普通，沒有他們說得那麼好，不能說是很好看的書，和我以前讀的雞湯文差不多無用，廢話很多。,11
https://www.books.com.tw/booksComment/memberComment/xxx5442073,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,wk00,Lv.4,5,2022/05/30,,,這本書真的非常有看的價值！裡面讓我最印象深刻的是前面在說明「為何不需要特別設目標」這件事，而裡面有一項「完成目標後才可以快樂」的說明，也讓我發現原來自己一直有這樣的思考弊病在；在後面的章節也扎實清楚且具體的訴說該如何養成一個好習慣及擺脫壞習慣，且佐證的例子都非常的貼切，也協助我更加理解其中原理。看完後期許自己可以藉由這些原子習慣，創造更大可能的自己！,3
https://www.books.com.tw/booksComment/memberComment/xxx3457562,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Catpig,Lv.2,4.5,2022/05/15,,,本書值得一讀再讀，不僅具有理論及研究基礎，且讀來非常有趣，是非常具有啟發性的好書。行為改變四法則幾乎可以說是適用於所有的領域，把建立好習慣的法則反轉就是破除壞習慣的法則。如果想要養成任何習慣，建議盡快打開這本書一覽習慣養成的背後原理及實作演練吧！,4
https://www.books.com.tw/booksComment/memberComment/xxx4447194,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Yen,Lv.2,5,2022/05/12,,,這本書在很大程度上影響了觀看後的我，我深深認同其中的概念，作者開始轉變的契機，從危機發生的當下，到日後怎麼應變，如何培養出每日的原子習慣，幫助自己成就旁人眼中看似不可能的驚人目標，其實都是每日涓流般的努力所促成。看完後，你會開始深入探討，自己適合怎麼開始理想的計畫，每日應當在何處，花多少時間執行計畫，當你了解原來舉世皆然都有相同的問題，只在於解法因應個人不同而有所變化，了解便不會焦慮害怕，反而讓自己更有勇氣繼續下去。推薦給每個想要改變自己，培養好習慣，根除惡習的人們!,2
https://www.books.com.tw/booksComment/memberComment/xxx3455975,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Johannes Lin,Lv.2,5,2022/04/27,,,我覺得這是一本好書！ 能幫助人脫離原本的習慣，建立新的習慣。如果你有成癮的問題，或是想要建立一些健康的好習慣，我覺得可以讀一讀。裡面也使用許多科學的研究成果與資料蒐集來在佐證書裡面的內容，我覺得作者是有下功夫的！,2
https://www.books.com.tw/booksComment/memberComment/xxx3456720,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Jim Yang,Lv.2,4,2022/04/25,,,這本書一開始閱讀十分難理解與吸收作者的觀念與想法．後續，發現有許多中文書籍都有引用該書的句子與觀念後，又回頭閱讀一次．第二次閱讀發現．反覆跳耀閱讀書中章節．會慢慢理解作者想表達的核心觀念：提示、渴望、回應、獎賞．也許是翻譯問題，一開始真的很難理解這個核心架構文字意義．也許是英文翻中文無法找到更合適的字彙．當這個觀念融入你的淺意識後，在日常生活中慢慢去發現日常生活中的『習慣』就是圍繞於提示、渴望、回應、獎賞的循環中．最終：留下好的習慣、創造複利效果．汰除壞的習慣、讓提示不容易看見．是一本閱讀後，經過一段時間發酵．慢慢才能體悟、領悟的書籍．,3
https://www.books.com.tw/booksComment/memberComment/xxx3455521,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,張庭,Lv.1,5,2022/04/24,,,第一次看這本書的時候其實點出很多日常習慣的問題，好比大家都知道好習慣對自己的優點很多，但就是無法真的去實踐，書中有提供很多方法讓人去把習慣當作理所當然的事，幫助我和身邊的人非常多。,2
https://www.books.com.tw/booksComment/memberComment/xxx4447605,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,國華,Lv.2,3.5,2022/04/24,,,不知道有多少好書敗在翻譯和編輯(沒有把關、校訂)手上，我一直以為編輯都要負責修改不通順、不易讀的文句不是嗎？還是我誤解了編輯的職責？還是有一堆被隨便處理的書在市面上出現，真是可惜，後來我改買原文來讀了!,5
https://www.books.com.tw/booksComment/memberComment/xxx4443856,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,曉萱,Lv.2,5,2022/04/22,,,這是一本很棒的書，藉由閱讀可以審視到自己的行為有多少可以修正，也附了很多範本供讀者使用(需要到出版社網站下載)，實際使用對我很有幫助，改掉了許多不好的壞習慣~,2
https://www.books.com.tw/booksComment/memberComment/xxx3458170,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,IG而立女子,Lv.2,5,2022/04/20,,,你可以將本書想像成一本「說明書」。舉個例子，當你想安裝一台電風扇，你可以直接動手裝，有人可以很輕易地組裝成功，但也有人不看說明書就不知道怎麼組裝。這本書，就是寫給「我知道要培養好習慣很重要，但我就是不知道要怎麼培養」以及「我知道壞習慣很不好，但我就是怎麼也戒不掉」的讀者。這是一本非常實用的工作書，實用到你甚至無法將它轉賣，必須不停反覆翻閱它，確認你目前的狀況。我想這也是它自2019年出版以來，至今依然熱銷的原因。這本書已經出版三年了，網路上也有不少書評，因此比起內容，我更想來跟大家談談我實際運用後的成果。我在大學時開始學鋼琴，家裡也買了一台鋼琴讓我練習。但缺點是，當時把鋼琴放在了爸爸的書房裡。我爸會抽菸，而我支氣管不好，於是去書房練琴對我而言，便成了「練琴＋呼吸不順」的雙重壓力。我還是會練琴，但大多是「因為要上課，所以不得不去練」的壓力，結果鋼琴課暫停後，雖然喜歡音樂的心情沒有變，但我完全失去了練習的動力。剛好我在最近搬了家。我想起這本書，在裝潢時與父母討論，決定把鋼琴放在自己房間裡。房間是我最放鬆的環境，讓我在減低練琴壓力的同時，也可以繼續我喜歡音樂的心，這也就大大改變了我的練習習慣。現在我不需要強迫自己，可以無壓力地想彈就彈，卻也默默地造就了固定練習的習慣。除了鋼琴事件外，其他還有很多。舊家的書房，是跟客餐廳連在一起、完全沒有隔間的，於是菸味從書房向外擴散至整個公區域，直接造成我基本上不出房門的結果。不出房門不用多說，對聯絡家人感情絕對是個大阻礙。於是這次裝潢，我們（除了爸爸以外的所有人XD）決定把爸爸關起來（？），在他的書房加上了大片玻璃的隔間。他還是可以看到外面，但隔絕了大部分的菸味，我們終於可以離開房間呼吸了。一個隔間，帶來了一連串的習慣改變，這些習慣們環環相扣，最終造成了更大的變化。我們出去公區域的時間增加，晚上一起追劇、一起打Switch，偶爾運動，下午還可以煮杯咖啡喝……感情有沒有變好不用說了吧？身體也變好了很多。另外書中也提到習慣可以累積這件事。女孩子們應該都有這種經驗，買了一件衣服，發現沒有適合的褲子；買了褲子，又覺得鞋子不搭；買了鞋子，又發現配個好看的包包挺不錯的；買了包包，旁邊首飾攤的小東西讓自己看上去更精緻了……習慣也是如此。一個小改變會帶來更多、更大的改變，最終造成一個大的結果。我在搬家前，從打包行李開始，一點點摒去不需要的舊衣服，到搬入新家，再一點點補充好的新衣服。人的時間就像空間一樣有限，如果現在沒有想買的新衣服（想養成的好習慣），不如先從清理舊衣服（舊有的壞習慣）開始，為你的新衣服（新習慣）們打理出一個空間（時間）吧！,3
https://www.books.com.tw/booksComment/memberComment/xxx3455063,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Kayla,Lv.1,5,2022/04/20,,,原本對習慣的認知就是需要花21天去培養，目標若訂定的太難或是方式太難，一下就放棄了...《原子習慣》這本書透過將目標拆解成小目標，並詳細的說明執行方式，透過書的章節逐步推進，一邊閱讀一邊實際去執行，原本我是個超級大宅女，這本書卻讓我在2020養成了持續運動的習慣。並且同樣的觀念套用到培養其他習慣都讓我覺得養成好習慣沒那麼難!!非常推薦大家人手一本~~,3
https://www.books.com.tw/booksComment/memberComment/xxx3455157,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,古月,Lv.2,4.5,2022/04/20,,,習慣帶來無數的好處，但相對的也把我們鎖進先前的思考與行爲模式。越懂得自己的人越有自制力。書中藉由「提示」、「渴望」、「回應」、「獎賞」。習慣讓自己改變，並訓練內心的強度。我常認為只要持續21天就能變成習慣，但改變的每一天往往卻讓自己痛苦不堪。如何重新設定大腦，讓自己享受困難的習慣，我試著持續一週讓自己做些簡單的困難，發現了在工作上的確有所改變，1、開會時比較不會頭痛（喔！這會讓妳放棄接下來的任何事)。2、跟業務溝通客訴處理時較有效率與想法。3、心情較愉悅，這很重要。我覺得能在書中找到一些自己的解答是一件幸福的事，更何況是試著實現它呢！,2
https://www.books.com.tw/booksComment/memberComment/xxx3455183,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小雞娃,Lv.1,3.5,2022/04/20,,,雖然只是細微的改變，但經過時間的累積，也可能對未來造成極大的影響。優良習慣也可以藉由這種方式慢慢的改變，嘗試練習讓自己的每一天都比前一天過得更好,2
https://www.books.com.tw/booksComment/memberComment/xxx3454932,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,水離子,Lv.1,5,2022/04/18,,,原子習慣可以說是有著成為常識的趨勢。我們都知道，只要有意義，那麼就必須慎重考慮。我想，把原子習慣的意義想清楚，對各位來說並不是一件壞事。我以為我了解原子習慣，但我真的了解原子習慣嗎？仔細想想，我對原子習慣的理解只是皮毛而已。感謝這本書，讓我了解了原子習慣。,1
https://www.books.com.tw/booksComment/memberComment/xxx4442093,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,有一點微醺才好,Lv.3,4,2022/04/18,,,這本書非常實用！不管是日常生活上或是工作執行細節，只要建立好有規範的、持續性的習慣，相信21天後就可以看到巨大的改變 (當然如果有壞習慣也要記得提醒自己啊) 每個練習每個改變都有意義，就讓我們從原子習慣開始吧!,2
https://www.books.com.tw/booksComment/memberComment/xxx5448658,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,久坐不動,Lv.2,2.5,2022/04/17,,,看到很多人買這個所以也買了一本來看看。雖然他說的習慣方式是有用的，但他把簡單的內容寫得太冗長了，導致有點充字數的感覺，如果內容能更簡潔就好了。,10
https://www.books.com.tw/booksComment/memberComment/xxx3454265,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,罷倉陶,Lv.1,3.5,2022/04/11,,,不錯的一本書.這本真是人手一本，所以我也買了，這本書太多人討論，細節也沒什麼好說的，我想說的是，這本書裡提到按部就班的方法看似無趣，不過寫得算相當清楚，是真的可以一步步照做的那種。在這層來說，學到不少，算是近期話題書裡比較有建設性，而且又實用的。按上書上的方式我也安排了計劃，實行三個月左右，確實可以慢慢建立一些正向習慣。確實有所收穫，所以給予好評。,2
https://www.books.com.tw/booksComment/memberComment/xxx3454454,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,千島莎拉,Lv.3,5,2022/02/08,,,以往我認為要獲致成功的人生，必須仰賴生命中一連串戲劇性的「偉大時刻」；如同摩西拿到了十誡，或是海倫凱勒遇到她的家庭教師。如果能有幸遇到人生中的轉捩點，而剛好自己又能抓緊機會，就能創造不一樣的命運，走上通往成功的道路。     但是，看完《原子習慣》後，發現這種對某個人生轉捩點的嚮往，太過於夢幻。能夠改變人生的走向的，無法掌控的是「運氣」；能夠掌握的，卻是眼前每一個取決於我們自己的動作：刷牙的方向力道、與家人講話的語調，還有洗衣服前有沒有檢查口袋。每一個動作分開來看，作用實在不可能太大(不會因為有一天沒好好刷牙就人生崩壞)。但是若累積上千上萬次，就能造就人生中非常可觀的成就，嗯…或是困境。     在這本《原子習慣》中，作者解說了要養成習慣有哪些心理學上的技巧。例如：不要倚賴意志力來開始及維持一個新的習慣，因為那違反了「大腦愛偷懶」的天性。我們不但要讓好習慣看起來有吸引力，更要讓它看來輕而易舉，慢慢地「引君入彀」。當時機成熟，此習慣已成為我們生活中自然而然的一部份時，它就每天為我們創造可觀的複利效果，而且完全自動化，不需動用大腦寶貴的意志力去下指令。屆時，就可以把大腦的資源運用在使這個好習慣「從A到A+」，抑或是建立生活中其他面向的好習慣。使我們在不知不覺中享受更多這些習慣所帶來的「被動收入」(健康的身體、平靜的心情、令人安心的財富…)     有人說，習慣的養成需要21次以上的練習，我覺得不只。但是，如果堅持了21次以上的練習，即使中斷，之後要再重新挑戰的成功率絕對比當初只嘗試兩三次就停下來的人要大得多。     2021年的下半年，我運用《原子習慣》的四大法則，漸漸養成每天運動的習慣。希望在2022年的上半年裡，可以再次運用這四大法則，來戒掉喝飲料及吃甜食的習慣。這真的很難，但我仍然期許自己一定要做到。     很喜歡一句話：計畫可以修改，但不能停下。當初訂的計畫裡一定有我們非達到不可的夢想，中途也許需要繞道，甚至暫時中斷。但，不需要因為曾經的不順利就將原先的夢想整個拋棄。     前往目標的路上，帶著這本《原子習慣》吧!,8
https://www.books.com.tw/booksComment/memberComment/xxx5448439,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,有一個小敗筆,Lv.3,3,2022/01/14,,,"覺得書的內容和大量的好評有落差在讀過幾本類似的書籍後, 這本給我感覺偏功利主義, 我不是很喜歡, 字裡行間透露出作者至少在當時是非常重視人生必須成名得利才叫成功的人生觀, 當然不否認很多人完全認同這樣的人生觀, 也因為頻率相投而覺得書非常受用因人而異吧, 如果你很想達到世俗所謂的成功, 這本書可能可以帶給你很大的激勵, 如果在“成功”之外你認為還有更重要的追求, 這本書會讓你失望; 不過給了三顆星是因為內容確實有非常實用的部分, 有些幫助習慣養成的“撇步”蠻受用的",15
https://www.books.com.tw/booksComment/memberComment/xxx5450950,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,張立健,Lv.7,3,2022/01/09,,,作者 James Clear 是美國著名的棒球運動員。書中分為五章，提出明顯提示、增加吸引力、容易達成和令人滿足四個形成習慣的原則，相反為了戒掉壞習慣便要令其隱藏其存在、減低吸引力、增加其困難和減少其滿足感。首先，作者提出習慣佔領了我們的生活，而習慣通常因無意義中消失，而不是失敗，因此不斷記錄習慣和找到回饋，有助延續良好的習慣，亦令人想起同類型的書籍《The Power of Habit》同樣指出製造良好的環境甚至比自我獎勵更有效，尤其人類容易追求即時快感，而難以自制來換取長遠回報。其次，作者說明習慣能夠成形是由於頻率之多寡，而不是時間長短，並心中更要形成身份，志願成為那一種人。而且基因並不決定你的優秀與否，而是在什麼能力或面向有優勢。再者，不太理解書中的最後一節〈建立好習慣的壞處〉的論點，不知是否與翻譯相關，但期望可以日後重讀英文版掌握這個要點。總而言之，作者試圖解釋改變習慣是可能的，減少壞的習慣，設計更多的好習慣，並持之以恆繼持下去。虎年在即，此書也許是最佳的讀物之一，讓讀者設計不太具挑戰性但是新的習慣，延續好習慣的複利效應。,5
https://www.books.com.tw/booksComment/memberComment/xxx5450947,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,羅拔,Lv.6,5,2021/12/06,,,起初以為《原子習慣》會是充斥著老生常談、販賣溫情的勵志書籍，事實證明我錯了，它是一本條理分明、脈絡清楚的好書，以行為學、心理學的角度探討微小習慣對改變對生活的益處，且有明確的指引、方法及實例，好看且實用，推薦這本作品。,3
https://www.books.com.tw/booksComment/memberComment/xxx3448774,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,寫狐,Lv.1,5,2021/11/29,,,若說大多數成功人士共通的要素是什麼，我想好習慣絕對是其中之一。好習慣很重要，但要保持好習慣也很困難。很多人以短暫的衝勁，熱情來激勵自我。常見的說法就是『今年要減肥』，『這禮拜要戒菸』。另一些人會製作計劃表，期許透過嚴謹且完美的計畫，達成目標。可惜，熱情抵不過人性，計劃趕不上變化。好習慣的養成真的如此困難嗎？在《原子習慣》中作者以行為學為基礎，提出四大法則與實際例子來說明如何保持好習慣，戒除壞習慣。培養習慣的四大法則為 ”明顯的提示”，”吸引的習慣”，”簡單的行動”，”滿足的獎賞”，具體來說1.明顯的提示：建立週遭提示及環境因素來養成習慣2.吸引的習慣：藉由模仿目標和正面心態來養成習慣3.簡單的行動：依據簡化步驟的行動因素來養成習慣4.滿足的獎賞：透過立即賞罰和問責機制來養成習慣特別是最後一章 “如何從A到A+“，詳細說明如何在養成好習慣之後持續精進，更是推薦給想更上一層樓的讀者們。今年又快到尾聲，各位朋友還記得您的今年新希望嗎? 若不想讓每年的新希望無限輪迴，請仔細，好好的閱讀本書。,10
https://www.books.com.tw/booksComment/memberComment/xxx3448374,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,BA,Lv.1,5,2021/11/28,,,還不錯，蠻容易讀完跟試做，大概花了五天慢慢看完，然後找了健身這個主題作為我的習慣練習，每天持續做就在筆記本打勾，給自己目標,2
https://www.books.com.tw/booksComment/memberComment/xxx3448261,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Mark Li,Lv.2,3.5,2021/11/26,,,這些技巧都不是第一次聽到，但作者將這些技巧加上一些案例以及科學的根據，以不同的面貌介紹給讀者，讓我們對這些技巧有另外一層理解。但感覺本書只是多個案例分析之後得到的數個結論，缺乏怎麼在日常生活中應用這些技巧的部分。此外翻譯不夠流暢，句子常要前前後後看很多次才稍微懂要表達什麼。,4
https://www.books.com.tw/booksComment/memberComment/xxx3447460,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,愛書人,Lv.2,5,2021/11/13,,,這是我近來最愛的書。雖然一早知道習慣的重要性，但作者分析及講解原子習慣的影響及力量，比我想像中要大很多。閱讀這書後，慢慢亦改變了我一些以往的想法，並且改變了我一些生活的態度和習慣。我認為所有人都應該閱讀這本書，大推！,4
https://www.books.com.tw/booksComment/memberComment/xxx3446601,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,KW,Lv.6,5,2021/11/07,,,"內容實用，很多關於一般生活不知道的小道理，讓我知道時間積少成多的道理,十分適合對於時間管理有問題的人，透過這本書改變自己，讓自己成就不凡",2
https://www.books.com.tw/booksComment/memberComment/xxx3447506,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,洪佳吟,Lv.2,5,2021/11/07,,,如果你曾經讀完書後，常常忘記書中內容，並感慨花費的書錢和閱讀的時間。我推薦你得讀完《原子習慣》。我以前也是上述這種人，讀ㄧ讀就忘了，書擺在家中變成裝飾品，對我人生一點加分也沒有，後來知道是沒有實踐書中的概念。《原子習慣》提供的方法很原子——又小又簡單，讓我闔上書本後，直接照做完全無阻礙，而且慢慢地看到成功，在我身上成功後，我推薦學生也這樣用，每個月發下一張「原子好習慣登記表」，一日到三十一日，一共三十一格，自願參加、自列項目、自主評估，當天達標，參加抽獎ㄧ次。既然非強制參加，當然人數不太踴躍，但總是有人參加了，同學眼睜睜地看他每天都能抽獎，經常兌換點數，更驚人的是一個月後的段考成績大幅進步，本月份參加人數因而暴增，現在全班一半以上的學生(八年級)正在力行「原子習慣」。我們師生這麼多人的生命，正受到《原子習慣》的影響呢！,5
https://www.books.com.tw/booksComment/memberComment/xxx3446508,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Ivy,Lv.1,5,2021/11/06,,,這本書一直很紅，看了很多推薦書評，就決定入手了。讓人引人入勝的一本書，不會空談理論，而是提出具體實用的方法和例子，也從人的天性、大腦機制和心理等各方面，點出無法培養好習慣和戒除壞習慣的原因，收穫很多，也會想跟周遭親友推薦！,2
https://www.books.com.tw/booksComment/memberComment/xxx3446553,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Sabrina,Lv.1,3.5,2021/11/06,,,過去不以為意的渺小，其實未來回頭去看這些經驗或是渺小事物的累積都會很可觀。非常推薦要著手培養新習慣的讀者，透過書中漸進式的改變，可以讓你發現其實改變不難，就連第一步都很容易。就連過去總覺得一天一點的閱讀習慣、運動習慣甚至是生活小習慣都只是微不足道的東西，長期下來會發現，這些一點一滴的累積其實就是靠著原子習慣累積下來的，而許多成功人士之所以成功，也都是因為靠著一天一點的累積，最終效益放大後生活日常等等的都會變得很不一樣。看完這本書以後，推薦「複利效應」這本書，習慣養成以後，再去看這本就會知道為什麼養成好習慣後到後面許多事物都會突飛猛進。,2
https://www.books.com.tw/booksComment/memberComment/xxx3446249,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,楊小庭,Lv.2,5,2021/11/03,,,原子習慣封面的兩句話是激勵人心，讓你我有建立好習慣的動機跟期望值！還沒有入手前，心中第一印象是，應該是激發意志力，建立長期目標的心靈力量的書吧！不！完全不是，作者不認為意志力是可以幫助自己建立好習慣的好方法！因為為苦怕難才是人性常態！從人性角度思考，告訴你我，怎麼樣的方法，可以建立好習慣，反過來，又該如何戒掉壞習慣。而時不時的金句，讓人慢慢反思。1、精通習慣由重複開始，而非完美2、讓習慣簡單到就算沒有意願也會執行至關重要（作者舉了一個壞習慣當例子，長時間使用社群網站，就是簡單到你只要動手指）3、基因決定的不是你的命運，而是你在哪個領域會有機會#該找個原子習慣來做一下#改變自己_加強自己,4
https://www.books.com.tw/booksComment/memberComment/xxx3447994,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,蝦子,Lv.1,5,2021/11/03,,,簡單的心理、物理方式增加動機、達到目標，讓不自律的人，也找到強化自律的動機。好書，看起來。有了這本書，很多自律、成功、健康等等相關書籍都可以不用買了，這本就夠用。,3
https://www.books.com.tw/booksComment/memberComment/xxx3445879,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,yooq25,Lv.1,5,2021/10/30,,,很多人推薦的一本書，內容用詞不會太艱深，淺顯易懂，慢慢看，每天都有一點收穫，無形之中慢慢的改變，很喜歡裡面提到的複利習慣，積少成多的觀念，確實顛覆不少想法，是一本好書。,3
https://www.books.com.tw/booksComment/memberComment/xxx3445492,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,安安,Lv.1,5,2021/10/28,,,這本書真的太紅！紅到我一度懷疑大家是否跟風XD，但實際讀完後真的覺得收穫滿滿，也可以理解為何這麼多人討論，甚至連自己也忍不住想推薦！很喜歡書中提到的：「決定自己想成為什麼樣的人，焦點要放在成為某種人，而非得到某種成果」，我們常常會希望達成某個目的，但在追求的過程中卻往往越走越迷失方向，甚至因為覺得太辛苦而容易放棄，但若在拉更遠去想，為什麼我想達成這個目的呢？是因為我想變成什麼樣子或過上什麼樣的生活嗎？那思考的角度以及執行的動力就又更不一樣了！當訂定好方向希望變成什麼模樣時，那接下來做的每個決定便會依照這個準則去行動。書中也舉了很多自身與他人的故事，讓人不會覺得閱讀起來枯燥乏味，有別於其他同類型書籍，原子習慣也不會只講空泛的理論，而是會提出各種方式，讓你在閱讀當下思考，閱讀完後能實際執行。不敢說看完以後一定能為人生帶來莫大改變！但讀完以後一定會有許多啟發，並且對生活是充滿正向思考的，誠心推薦給大家～～～,3
https://www.books.com.tw/booksComment/memberComment/xxx3445012,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Ruth,Lv.2,5,2021/10/23,,,身邊許多的人都在看這本書，原本購入只是想說先放著，但過了一陣子翻開才覺得相見恨晚～從打開第一頁到現在大約兩週，生活的步調已經有了很大的不同，感覺奪回了許多時間以及生活的主控權。但個人的讀法是一次讀一些，等調整完一部分的生活習慣後，再繼續讀下一個部分～覺得這樣吸收與實踐的效果更好😄,2
https://www.books.com.tw/booksComment/memberComment/xxx3444092,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Marcus,Lv.1,4.5,2021/10/13,,,此本書很推薦給喜歡一開始心滿滿花很多時間計畫，卻常常剛開始就放棄的人。作者解析習慣養成的四個階段，也是本書的核心思想，並搭配很多的案例以及引用作者本身的經歷來加以解釋習慣養成的自然定律，並且以這四階段為中心來提供實際以及科學的方法教導讀者如何讓一件事情變成潛意識的反應。還在苦惱自己總是半途而廢的你，真的是必看書籍！,4
